CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220518,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1945994,12256,76.95,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220519,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1946793,12298,76.96,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220520,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1947541,12298,76.97,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220521,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1948287,12298,76.98,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220522,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1949103,12298,77.00,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220523,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1950116,12319,77.01,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220524,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1951148,12319,77.01,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220525,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1952196,12319,77.02,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220526,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1953094,12344,77.03,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220527,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1953963,12344,77.04,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220528,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1954771,12344,77.05,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220529,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1955729,12344,77.06,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220530,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1956882,12361,77.07,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220531,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1958214,12361,77.08,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220601,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1959464,12361,77.09,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220602,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1960565,12389,77.10,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220603,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1961569,,77.10,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220604,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1962747,,77.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220605,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1964174,,77.13,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220606,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,"Page still live offering small amount for self isolation    https://archive.ph/0P9Sp",0.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1966048,,77.14,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,22.92,22.92,22.92,22.92,22.92,22.92,22.92,22.92,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.40,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220607,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,"No evidence of contact tracing on Scottish Government website",,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1967901,,77.15,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220608,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1969666,,77.16,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220609,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1971346,,77.17,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220610,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1972916,,77.17,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220611,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1974468,,77.20,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220612,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1976387,,77.21,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220613,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1978600,,77.22,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220614,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1980987,,77.23,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220615,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1983342,,77.23,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220616,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1985558,,77.25,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220617,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1987720,,77.26,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220618,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1989625,,77.29,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20220619,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,1.00,0,,0.00,,,,,,2.00,1,,1.00,,0.00,,,,0.00,,1.00,1,,,,,1.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,1992018,,77.34,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,12.50,12.50
